,题号,模型答案,正确答案
21,3.5,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 26 岁， 硕士毕业， 公务员， 未婚。】
**心理咨询内容如下**：【求助者硕士毕业后顺利考入某国家机关。他觉得工作来之不易， 应该好好努力， 以图将来有好的发展。因工作勤奋， 受到领导和同事的好评。但1 年多来， 总是觉得脖子僵硬， 有时颈部肌肉抽搐， 伴双上肢无力， 持物不稳。为此到多家医院反复检查， 甚至曾经专门住院检查， 但均没有发现明显器质性病变， 医生也觉得无法用医学解释他的症状。求助者认为自己病得很严重， 非常担心自己的身体， 担心自己的工作， 担心领导同事对他有看法。内心紧张， 情绪低落， 没有心情谈恋爱和工作。领导和同事们关心他， 他担心别人可能是怀疑他装病。他担心因为身体的原因被调离， 觉得那简直就是灭顶之灾！ 最近半年多来还出现了心慌、头痛、没有胃口、晚上入睡困难等症状， 工作上也出现了较多的失误。求助者非常苦恼， 不想上班， 借故不参加同学、老乡的聚会。春节时以工作忙为借口， 没有回老家看望父母。在朋友的极力劝说下， 前来咨询。心理咨询师观察了解到的情况： 求助者家境一般， 但家教严格， 从小做事循规蹈矩， 追求完美， 几乎没有冒过险。考入国家机关的事曾在家乡引起轰动， 父母对他更是寄予了厚望， 他自感责任很重， 压力很大。求助者为人忠厚， 人际关系良好， 从未谈过恋爱。自幼身体健康， 自称没有疾病史、外伤史， 也没有明显的经济压力。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：5． 咨询师如果采用求助者中心疗法， 该方法对人性的看法是什么？ （10 分）
你的解答是（仅回复你对这个问题的回答）：","(1) 人有自我实现的倾向。（4 分）2） 人拥有有机体的评价过程。（3 分）3） 人是可以信任的。（3 分）




7. 咨询师使用生物反馈法帮助求助者进行放松训练， 常见的生物反馈仪分为哪几类？
（10 分）
答案：(1) 肌电生物反馈仪。（3 分）2） 皮肤电反馈仪。（2 分）3） 皮肤温度（皮温） 生物反馈仪。（2 分）4） 脑电生物反馈仪。（2 分）5） 其他反馈仪。（1 分）



8. 根据本案例， 简述在咨询中应如何选择咨询方法。（10 分）
答案：(1) 针对求助者的不良认知， 可选用认知行为疗法。（3 分）2） 针对求助者紧张、焦虑情绪， 可选系统脱敏法（2 分）、生物反馈法（2 分）。3） 针对求助者“被父母寄予厚望， 自感责任重大” 的价值条件化作用的结果， 可采用求助者中心疗法。（3 分）"
22,4.1,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：1．对该求助者的摄入性谈话， 确定谈话内容与方向的参照点有哪些？ （10 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 求助者主动提出的求助内容。（2 分）2） 心理咨询师在初诊接待中观察到的疑点。（3 分）3） 心理咨询师依据心理测评结果的初步分析发现的问题。（3 分）4） 上级心理咨询师为进一步诊断而下达的会谈目标。（2 分）
23,4.2,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：2．对该求助可以考虑的诊断有哪些？ （20 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 人格障碍。（7 分）2） 精神病性障碍。（6 分）3） 严重心理问题。（4 分）4） 躁狂发作。（3 分）
24,4.3,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：3．本案例中已经收集到的资料有哪些？ （10 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 病程。（2 分）2） 家庭教养情况。（1 分）3） 性格特征。（1 分）4） 症状。（2 分）生理症状。（0. 5 分）心理症状。（0. 5 分）社会功能状况。（0. 5 分）5） 人口学资料性别。（0. 5 分）年龄。（0. 5 分）学历。（0. 5 分）职业。（0. 5 分）婚姻状况。（0. 5 分）
25,4.4,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：4．请对该求助者产生心理问题的原因进行分析。（15 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 生物学原因（1 分）： 求助者患有乙型肝炎。（1 分）2） 社会性原因（1 分）： 家境优越（1 分）； 家教严格、父亲管教粗暴（1 分）； 公司经营失败（1 分）； 与父母和妻子有矛盾（1 分）。3） 心理学原因（1 分）： 性格偏执（1 分）， 敏感多疑（1 分）， 具有不良认知（1 分），认为父母偏心（1 分）， 认为妻子惹自己生气（1 分）， 缺乏合理的行为模式（1 分）， 负性情绪无法摆脱（1 分）
26,4.5,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：5．咨询师如何在心理咨询的过程中表达尊重？ （15 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 咨询师应无条件接纳求助者。（3 分）2） 咨询师应平等对待求助者。（3 分）3） 对求助者礼貌相待。（2 分）4） 信任求助者。（2 分）5） 保护求助者的隐私。（3 分）6） 真诚对待求助者。（2 分）
27,4.6,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：6．请简述认知行为疗法的原理及特点。（10 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 原理： 认知行为疗法是通过改变思维和行为的方法来改变不良认知， 达到消除不良情绪和行为的目的的短程心理治疗方法。（3 分）2） 特点： 求助者和咨询师是合作关系（1 分）。心理痛苦在很大程度上是认知过程发生机能障碍的结果（2 分）。强调改变认知， 从而产生情感与行为方面的改变。（2 分） 是针对具体的和结构性的目标问题的短期和教育性治疗（1 分）。强调家庭作业的作用， 赋予求助者更多的责任。（1 分）
28,4.7,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：7．求助者中心疗法对人性的看法是什么？ （10 分）
你的解答是（仅回复你对这个问题的回答）：",(1) 人有自我实现的倾向。（4 分）2） 人拥有有机体的评价过程。（3 分）3） 人是可以信任的。（3 分）
29,4.8,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 31 岁， 本科毕业， 公司总经理， 已婚。】
**心理咨询内容如下**：【求助者的父母经商， 家中经济条件好， 求助者从小很叛逆， 与父母关系紧张， 认为父母偏爱2 个姐姐。大学毕业后在父母帮助下顺利进入待遇较好的国企， 工作2 年后觉得工作不自由， 没有发展前途， 不顾父母的反对， 逼迫父母出资200 万元， 兴高采烈地辞职开公司。觉得自己聪明能干， 肯定能获得成功。到处考察、谈项目， 有时每天只睡很少时间， 但1 年后， 200 万元所剩无几。他认为这都是环境、时机不好， 要求父母注资但被拒绝。经以死相逼， 再次获得200 万元。但2 年后反而欠债50 余万元， 因无力还债， 求助于
父母被拒绝， 遂与父母产生激烈矛盾， 冲动之下动手打了父亲。父母虽然替他还清了债务，
但坚决不肯再投钱。求助者无奈只能待在家里， 怨恨父母偏心， 不工作， 不起床， 不与他人
交往。后情绪好转， 自己交了女友， 半年后结婚， 夫妻感情较好， 1 年后有了女儿， 与父母
的关系稍有缓和。半年前参加家庭聚会， 目睹父亲与亲友间发生矛盾， 主动打电话告诉父
亲， 亲戚们要害他， 提醒他注意防范。总觉得别人不怀好意， 要害自己， 晚上睡觉一定要锁
好卧室的门。2 个月前， 因家庭琐事与妻子发生矛盾， 摔坏了电视机还动手打了妻子， 觉得
自己不对， 但怪罪妻子惹自己生气。经常觉得心慌、头疼、没有胃口吃饭， 有时难以入睡。求助者觉得所有这一切都是因为父母偏心， 不支持自己， 妻子也不理解自己。为此非常苦
恼， 但自己无法摆脱。在家人的极力劝说下， 来到咨询室。
心理咨询师观察了解到的情况： 求助者家境好， 父亲管教严格但简单粗暴。求助者从小
敏感多疑， 做事虎头蛇尾。人际关系一般， 但夫妻关系尚可。患有乙肝， 多年服药， 对自己
身体担忧。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：8．按照艾根（Egan） 的观点， 应该如何做好坦诚交流？ （10 分）
你的解答是（仅回复你对这个问题的回答）：",按照艾根（Egan） 的观点， 坦诚的交流包括：(1) 不固定角色。（2 分）2） 自发性。（2 分）3） 无防御反应。（2 分）4） 一致性。（2 分）5） 自我的交流。（2 分）
30,5.1,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：1．请根据桑德伯格提纲， 分析对该求助者还需要搜集哪些人口学资料。（10 分）
你的解答是（仅回复你对这个问题的回答）：","收入情况（2 分）、居住情况（2 分）、出生地（2 分）、宗教（2 分） 和教育情况（2
分）。"
31,5.2,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：2．对该求助者可考虑哪些诊断？ （20 分）
你的解答是（仅回复你对这个问题的回答）：",焦虑性神经症（10 分）、严重心理问题（5 分） 和抑郁发作（5 分）。
